#SampleID	plots	microcosms	Field	Soil_depth	Period_numeric	Period	Plate	Condition	Soil_pH_Value	cul_type	quant_reading	Sample_or_Control	field_coord	coll_coord	cords_note	soil_compname	soil_taxclass	soil_taxorder	soil_taxsuborder	soil_taxgrtgroup	soil_taxsubgrp	Meloidogyne_hapla	Meloidogyne_chitwoodi	Pratylenchus_penetrans	Pratylenchus_neglectus	Pratylenchus_thornei	Paratrichodorus_sp	Tylenchorhynchus_sp	Paratylenchus_sp	Helicotylenchus_sp	Mesocriconema sp	Ditylenchus_sp	Xiphinema_sp	Hemicycliophora_sp	vert_count	bd_count	y1998	y1999	y2000	y2001	y2002	y2003	y2004	y2005	y2006	y2007	y2008	y2009	y2010	y2011	y2012	y2013	y2014	y2015	y2016	y2017	y2018
FI-6-3	O658_3	Organic658_3_12	Organic658	30cm	3	3wk	Plate_14	treatment	7.55	Organic	56.2	True_Sample	45.71551,-119.98875	45.7135,-119.992925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	32	0	0	56	0	0	0	0	0	0	1	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
FJ-6-3	O658_3	Organic658_3_4	Organic658	10cm	6	6wk	Plate_18	treatment	7.74	Organic	45.5	True_Sample	45.71551,-119.98875	45.7135,-119.992925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	32	0	0	56	0	0	0	0	0	0	1	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
FK-6-3	O658_3	Organic658_3_8	Organic658	20cm	6	6wk	Plate_19	treatment	7.51	Organic	49.8	True_Sample	45.71551,-119.98875	45.7135,-119.992925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	32	0	0	56	0	0	0	0	0	0	1	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
FL-6-3	O658_3	Organic658_3_12	Organic658	30cm	6	6wk	Plate_20	treatment	7.605	Organic	49	True_Sample	45.71551,-119.98875	45.7135,-119.992925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	32	0	0	56	0	0	0	0	0	0	1	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
FA-6-4	O658_4	Organic658_4_4	Organic658	10cm	0	0wk	Plate_1	treatment	7.72	Organic	110	True_Sample	45.71551,-119.98875	45.712406,-119.992894		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	136	0	0	64	0	0	0	0	0	0	10	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
FB-6-4	O658_4	Organic658_4_8	Organic658	20cm	0	0wk	Plate_2	treatment	7.74	Organic	99	True_Sample	45.71551,-119.98875	45.712406,-119.992894		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	136	0	0	64	0	0	0	0	0	0	10	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
FC-6-4	O658_4	Organic658_4_12	Organic658	30cm	0	0wk	Plate_3	treatment	7.46	Organic	111.1	True_Sample	45.71551,-119.98875	45.712406,-119.992894		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	136	0	0	64	0	0	0	0	0	0	10	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
FD-6-4	O658_4	Organic658_4_4	Organic658	10cm	1	1wk	Plate_7	treatment	7.5	Organic	119.7	True_Sample	45.71551,-119.98875	45.712406,-119.992894		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	136	0	0	64	0	0	0	0	0	0	10	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
FE-6-4	O658_4	Organic658_4_8	Organic658	20cm	1	1wk	Plate_8	treatment	7.465	Organic	109.8	True_Sample	45.71551,-119.98875	45.712406,-119.992894		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	136	0	0	64	0	0	0	0	0	0	10	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
FF-6-4	O658_4	Organic658_4_12	Organic658	30cm	1	1wk	Plate_9	treatment	7.68	Organic	100.9	True_Sample	45.71551,-119.98875	45.712406,-119.992894		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	136	0	0	64	0	0	0	0	0	0	10	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
FG-6-4	O658_4	Organic658_4_4	Organic658	10cm	3	3wk	Plate_12	treatment	7.55	Organic	45	True_Sample	45.71551,-119.98875	45.712406,-119.992894		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	136	0	0	64	0	0	0	0	0	0	10	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
FH-6-4	O658_4	Organic658_4_8	Organic658	20cm	3	3wk	Plate_13	treatment	7.45	Organic	49.6	True_Sample	45.71551,-119.98875	45.712406,-119.992894		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	136	0	0	64	0	0	0	0	0	0	10	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
FI-6-4	O658_4	Organic658_4_12	Organic658	30cm	3	3wk	Plate_14	treatment	7.55	Organic	49.2	True_Sample	45.71551,-119.98875	45.712406,-119.992894		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	136	0	0	64	0	0	0	0	0	0	10	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
FJ-6-4	O658_4	Organic658_4_4	Organic658	10cm	6	6wk	Plate_18	treatment	7.5	Organic	42.5	True_Sample	45.71551,-119.98875	45.712406,-119.992894		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	136	0	0	64	0	0	0	0	0	0	10	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
FK-6-4	O658_4	Organic658_4_8	Organic658	20cm	6	6wk	Plate_19	treatment	7.41	Organic	67.9	True_Sample	45.71551,-119.98875	45.712406,-119.992894		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	136	0	0	64	0	0	0	0	0	0	10	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
FL-6-4	O658_4	Organic658_4_12	Organic658	30cm	6	6wk	Plate_20	treatment	7.34	Organic	52.2	True_Sample	45.71551,-119.98875	45.712406,-119.992894		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	136	0	0	64	0	0	0	0	0	0	10	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
FA-6-5	W_1	WA_1_4	WA	10cm	0	0wk	Plate_1	treatment	6.275	Green	94.8	True_Sample	47.007591,-119.243164	47.006133,-119.245311		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	1850	0	0	0	0	8	0	0	0	0	0	0	4	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FB-6-5	W_1	WA_1_8	WA	20cm	0	0wk	Plate_2	treatment	6.35	Green	105	True_Sample	47.007591,-119.243164	47.006133,-119.245311		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	1850	0	0	0	0	8	0	0	0	0	0	0	4	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FC-6-5	W_1	WA_1_12	WA	30cm	0	0wk	Plate_3	treatment	6.195	Green	93.9	True_Sample	47.007591,-119.243164	47.006133,-119.245311		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	1850	0	0	0	0	8	0	0	0	0	0	0	4	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FD-6-5	W_1	WA_1_4	WA	10cm	1	1wk	Plate_7	treatment	6.23	Green	128.7	True_Sample	47.007591,-119.243164	47.006133,-119.245311		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	1850	0	0	0	0	8	0	0	0	0	0	0	4	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FE-6-5	W_1	WA_1_8	WA	20cm	1	1wk	Plate_8	treatment	5.96	Green	108.9	True_Sample	47.007591,-119.243164	47.006133,-119.245311		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	1850	0	0	0	0	8	0	0	0	0	0	0	4	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FF-6-5	W_1	WA_1_12	WA	30cm	1	1wk	Plate_9	treatment	5.59	Green	108.9	True_Sample	47.007591,-119.243164	47.006133,-119.245311		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	1850	0	0	0	0	8	0	0	0	0	0	0	4	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FG-6-5	W_1	WA_1_4	WA	10cm	3	3wk	Plate_12	treatment	5.2	Green	50.9	True_Sample	47.007591,-119.243164	47.006133,-119.245311		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	1850	0	0	0	0	8	0	0	0	0	0	0	4	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FH-6-5	W_1	WA_1_8	WA	20cm	3	3wk	Plate_13	treatment	5.3	Green	48.3	True_Sample	47.007591,-119.243164	47.006133,-119.245311		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	1850	0	0	0	0	8	0	0	0	0	0	0	4	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FI-6-5	W_1	WA_1_12	WA	30cm	3	3wk	Plate_14	treatment	5.2	Green	49.8	True_Sample	47.007591,-119.243164	47.006133,-119.245311		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	1850	0	0	0	0	8	0	0	0	0	0	0	4	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FJ-6-5	W_1	WA_1_4	WA	10cm	6	6wk	Plate_18	treatment	5.29	Green	63.6	True_Sample	47.007591,-119.243164	47.006133,-119.245311		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	1850	0	0	0	0	8	0	0	0	0	0	0	4	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FK-6-5	W_1	WA_1_8	WA	20cm	6	6wk	Plate_19	treatment	5.025	Green	69.3	True_Sample	47.007591,-119.243164	47.006133,-119.245311		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	1850	0	0	0	0	8	0	0	0	0	0	0	4	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FL-6-5	W_1	WA_1_12	WA	30cm	6	6wk	Plate_20	treatment	4.96	Green	58.6	True_Sample	47.007591,-119.243164	47.006133,-119.245311		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	1850	0	0	0	0	8	0	0	0	0	0	0	4	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FA-6-6	W_2	WA_2_4	WA	10cm	0	0wk	Plate_1	treatment	6.15	Green	100.3	True_Sample	47.007591,-119.243164	47.009003,-119.244847		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	64	2600	0	0	0	12	0	0	0	0	0	0	0	5	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FB-6-6	W_2	WA_2_8	WA	20cm	0	0wk	Plate_2	treatment	6.15	Green	100.2	True_Sample	47.007591,-119.243164	47.009003,-119.244847		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	64	2600	0	0	0	12	0	0	0	0	0	0	0	5	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FC-6-6	W_2	WA_2_12	WA	30cm	0	0wk	Plate_3	treatment	6.4	Green	88.5	True_Sample	47.007591,-119.243164	47.009003,-119.244847		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	64	2600	0	0	0	12	0	0	0	0	0	0	0	5	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FD-6-6	W_2	WA_2_4	WA	10cm	1	1wk	Plate_7	treatment	4.825	Green	110.9	True_Sample	47.007591,-119.243164	47.009003,-119.244847		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	64	2600	0	0	0	12	0	0	0	0	0	0	0	5	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FE-6-6	W_2	WA_2_8	WA	20cm	1	1wk	Plate_8	treatment	5.135	Green	76.9	True_Sample	47.007591,-119.243164	47.009003,-119.244847		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	64	2600	0	0	0	12	0	0	0	0	0	0	0	5	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FF-6-6	W_2	WA_2_12	WA	30cm	1	1wk	Plate_9	treatment	4.87	Green	73	True_Sample	47.007591,-119.243164	47.009003,-119.244847		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	64	2600	0	0	0	12	0	0	0	0	0	0	0	5	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FG-6-6	W_2	WA_2_4	WA	10cm	3	3wk	Plate_12	treatment	5.55	Green	62.3	True_Sample	47.007591,-119.243164	47.009003,-119.244847		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	64	2600	0	0	0	12	0	0	0	0	0	0	0	5	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FH-6-6	W_2	WA_2_8	WA	20cm	3	3wk	Plate_13	treatment	5.25	Green	57.1	True_Sample	47.007591,-119.243164	47.009003,-119.244847		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	64	2600	0	0	0	12	0	0	0	0	0	0	0	5	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FI-6-6	W_2	WA_2_12	WA	30cm	3	3wk	Plate_14	treatment	5.15	Green	54.5	True_Sample	47.007591,-119.243164	47.009003,-119.244847		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	64	2600	0	0	0	12	0	0	0	0	0	0	0	5	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FJ-6-6	W_2	WA_2_4	WA	10cm	6	6wk	Plate_18	treatment	5.205	Green	56.4	True_Sample	47.007591,-119.243164	47.009003,-119.244847		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	64	2600	0	0	0	12	0	0	0	0	0	0	0	5	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FK-6-6	W_2	WA_2_8	WA	20cm	6	6wk	Plate_19	treatment	5.095	Green	51.1	True_Sample	47.007591,-119.243164	47.009003,-119.244847		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	64	2600	0	0	0	12	0	0	0	0	0	0	0	5	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FL-6-6	W_2	WA_2_12	WA	30cm	6	6wk	Plate_20	treatment	4.925	Green	46.4	True_Sample	47.007591,-119.243164	47.009003,-119.244847		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	64	2600	0	0	0	12	0	0	0	0	0	0	0	5	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FA-6-7	W_3	WA_3_4	WA	10cm	0	0wk	Plate_1	treatment	7.205	Green	105.4	True_Sample	47.007591,-119.243164	47.008542,-119.240781		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	16	1248	0	0	0	0	0	0	0	0	0	0	0	0	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FB-6-7	W_3	WA_3_8	WA	20cm	0	0wk	Plate_2	treatment	6.12	Green	108.5	True_Sample	47.007591,-119.243164	47.008542,-119.240781		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	16	1248	0	0	0	0	0	0	0	0	0	0	0	0	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FC-6-7	W_3	WA_3_12	WA	30cm	0	0wk	Plate_3	treatment	6.65	Green	101	True_Sample	47.007591,-119.243164	47.008542,-119.240781		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	16	1248	0	0	0	0	0	0	0	0	0	0	0	0	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
FD-6-7	W_3	WA_3_4	WA	10cm	1	1wk	Plate_7	treatment	5.565	Green	112.1	True_Sample	47.007591,-119.243164	47.008542,-119.240781		Timmerman	Sandy, mixed, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	16	1248	0	0	0	0	0	0	0	0	0	0	0	0	0			POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	MUSTARD	POTATO	WHEAT-MUSTARD	POTATO	WHEAT-MUSTARD	BEAN	MUSTARD
